lurkroom_c546b7ece70f4e48a2f9fb4a7e9a51e9,void,lurkroom_c546b7ece70f4e48a2f9fb4a7e9a51e9,lurkroom_c546b7ece70f4e48a2f9fb4a7e9a51e9,lurkroom_c546b7ece70f4e48a2f9fb4a7e9a51e9,lurkroom_c546b7ece70f4e48a2f9fb4a7e9a51e9,lurkroom_c546b7ece70f4e48a2f9fb4a7e9a51e9,,1
b1067fdb9d7f43449c8e01c61de2041c_db39d39725264fa98fe38ecdf29093b8,void,b1067fdb9d7f43449c8e01c61de2041c_8d936538b2c64200bdf9e8032bb6fd9f,b1067fdb9d7f43449c8e01c61de2041c_cfbab38e31d64add988b846caea19288,b1067fdb9d7f43449c8e01c61de2041c_6a728ca2e7fe4313960b4b4fbb1ab471,b1067fdb9d7f43449c8e01c61de2041c_db39d39725264fa98fe38ecdf29093b8,b1067fdb9d7f43449c8e01c61de2041c_db39d39725264fa98fe38ecdf29093b8,,1
tree_0_f87dc949589840cb9a53fb61df3edf6b,cobble,tree_0_b84dc5d3c9e74c409d946e12822527b4,tree_0_605da49b994144169a96cdbd291145e0,tree_0_b14cf9f9a84b42ebaf544ea361e04e31,6ea74e61598a45a8b7ed07e3a896dc20,tree_0_f87dc949589840cb9a53fb61df3edf6b,,1
b3b4859be6484d4ba3ab51293c1179d1,darkness,503028d4a62341fb9dd33d73735ca3b9,b3b4859be6484d4ba3ab51293c1179d1,2f9d25f3719f46c4ade6929ec6cebff8,5767b270a69f4ad5b99e1167d91bbdbd,b3b4859be6484d4ba3ab51293c1179d1,,1
b0252d82c8a744f7a145c474e5298fce,golden_rill,e57940bfe3ec49ac9d33a6dc2f1ebc30,14ef059c7da349679496f4f85bffe25d,05c2704657ee435fbdca21c4932e9a62,14ef059c7da349679496f4f85bffe25d,b0252d82c8a744f7a145c474e5298fce,,1
fbcc56b6da3b428bbdbf20b52cc6a3f6,grass,e5da5f1fe07b41adbf4a499c183a90b9,6676d17bb08c4d829b5fc007d4023ee7,07168a7f7645471c907d733a43517efc,e4c394ad5a96477e9c3d531c4dc601bc,fbcc56b6da3b428bbdbf20b52cc6a3f6,,1
c1b6246ad74546dfbae130268db9e0f1,darkness,ea8f6a29133b4279981a960736e12a69,87cea51f9ab94bb48fc14184c2bd7f32,01dcdb72ed02457d8d7990ba0a5be27f,8e5f7ee79b894d2eb7585647106ab281,c1b6246ad74546dfbae130268db9e0f1,,1
161d647304fe473e8ca0b74ca9d93671,brick,f4a7bbcd50a94c4da103b24f92376af0,ae5c49a8c3f34b54a93745e17b14c706,c1a1572fc3464b16b189c564143fcadc,161d647304fe473e8ca0b74ca9d93671,161d647304fe473e8ca0b74ca9d93671,,1
23165095ee2341d0bd448d0fa8fc0c9d,golden_rill,6bb3161f2f1d4a9292e488bb1404c934,tree_0_605da49b994144169a96cdbd291145e0,8d160b30a1bc4f78a36927b88e96e241,tree_0_605da49b994144169a96cdbd291145e0,23165095ee2341d0bd448d0fa8fc0c9d,,1
469f75e052f244f6a7aa718053d889fe_4a403469395147aeab8f471efa44f1a8,void,469f75e052f244f6a7aa718053d889fe_8512455422fc427fa14cbfef6bbc33e7,469f75e052f244f6a7aa718053d889fe_8e2f79a3667f48de8c7ff3d638b72e80,469f75e052f244f6a7aa718053d889fe_29d22152aae240bea02e41aa8055406c,469f75e052f244f6a7aa718053d889fe_4a403469395147aeab8f471efa44f1a8,469f75e052f244f6a7aa718053d889fe_4a403469395147aeab8f471efa44f1a8,,1
ea8f6a29133b4279981a960736e12a69,darkness,aea3f8d8f50d4d52bf210532093f3489,7459693ab27d4705a3f0a9cfffc296c5,c1b6246ad74546dfbae130268db9e0f1,d9fe76b762494bb99828abd3b6d9aa7b,ea8f6a29133b4279981a960736e12a69,,1
abbc3b6b13b2484f805f9b49b147bb7f,golden_rill,6e9970211d104eb0871474556f12f485,50efc4f15572443597f9adc19bea0bda,a5ac26aaeb744a92b345fab7c306f169,50efc4f15572443597f9adc19bea0bda,abbc3b6b13b2484f805f9b49b147bb7f,,1
4dcbbb4e3c454d359bceae3c7cfd6799,golden_rill,37879e56305f422a92080e466de2f8b3,pocky_da3c693dfe684449a8d10ac86e4380ee,65d054c59bf64237a820cf20be3cef19,pocky_da3c693dfe684449a8d10ac86e4380ee,4dcbbb4e3c454d359bceae3c7cfd6799,,1
7ad069b978924b95838042cfd2f0585e,water_light,cf6d32911855413f9743a56e92e3a52b,3bb4e82a04724e1680748f5cb253103f,227167c64d0a4c7db157aae723c58ee6,30002bd3a9e4430eb006beeb70413d11,7ad069b978924b95838042cfd2f0585e,,1
4e916e3bde714ee880b7ca61ea442090,void,6aac22885e9243c5843ae37fe700ecd2,4e916e3bde714ee880b7ca61ea442090,e27f9903fa7c40148974187e91222b10,e7822d01d0de4da3ad21ba398eb8f972,4e916e3bde714ee880b7ca61ea442090,,1
81ed743f6bb94c25a008ee48a6251b11,cobble,39251be445ac4cc597114d90fd4a70ad,ed978d480b7442d995e252694727f86f,4bc15876ae1d44f28bae9b2627b3231d,3ec5b2c47d254331abb05da632a747d3_down,81ed743f6bb94c25a008ee48a6251b11,,1
54481f62057f48289982774017a22255_11dfa38e73fc45e8b336728f7db38440,void,54481f62057f48289982774017a22255_1bae7d4a52ea4ca89e551ff8e7fbd2f6,54481f62057f48289982774017a22255_bcdabe0971684c06b356ddf119872c26,54481f62057f48289982774017a22255_e5c996a4f8dd49c9873033ce2cf0a24e,54481f62057f48289982774017a22255_11dfa38e73fc45e8b336728f7db38440,54481f62057f48289982774017a22255_11dfa38e73fc45e8b336728f7db38440,,1
b942e4a1e8814f7fa6cd6c1c01d61013,stone,b74054632fd84fcbafb03b35464d9956,b4598bdcfca04235b34faf3e302a85ad,d00f22af94bd442bb99109c4482835dc,a40a2fcf8c874256beb7f9ddd66b26e4,b942e4a1e8814f7fa6cd6c1c01d61013,,1
cd5c5487fec04496a3a3422a1c1a9283,golden_rill,f3b856dee3fb488f8979b77aaed5f308,9f9dc8b9697b4e61a4181a8a2fd66558,9e8c09001de6466e884175afb62766d9,9f9dc8b9697b4e61a4181a8a2fd66558,cd5c5487fec04496a3a3422a1c1a9283,,1
bb7690c5fe5f452395cfd14b4e6b2734,golden_rill,180d069d596b4df1999522518303c770,0eb39f8e9ced4520aeba8e5f1dced7e7,e4f53db48d724eae8295c4d44582bb0e,0eb39f8e9ced4520aeba8e5f1dced7e7,bb7690c5fe5f452395cfd14b4e6b2734,,1
a3e78882242a4b79adf051dc3b325930,golden_rill,03292a48165c4bdcb8bda9f43598a105,7433e830a46d4727903ecb39f31bc642,71ceeaa9445041f081c8f39b961a935b,7433e830a46d4727903ecb39f31bc642,a3e78882242a4b79adf051dc3b325930,,1
fa8be46cc53f41229f3b664a0263d5b0,golden_rill,e8c25a6d55a24a648db129bad1fbebae,pocky_c2c2f4522a1b476e9c703c8a77521746,6cccb2934f354498a8ed6e678b1859b2,pocky_c2c2f4522a1b476e9c703c8a77521746,fa8be46cc53f41229f3b664a0263d5b0,,1
234f4863194542f481a74b0d717d880c,stone,ba74c2b0ffa04d808d76beeafd19e931,09f38a40ad854755b1ff414f7e3c1546,e1202bfd929f490f83520116c0070d9d,c16a0241db3a43e3a7bd35da81b7ee52,234f4863194542f481a74b0d717d880c,,1
a15f8cd697c24877b36d421a5e6f49d1,golden_rill,56fed5882f264caa9026799a9a08c533,84f6b716958d4450a87b64ca7aaf3a0e,a3fcb3fe5bbc4240b578c5f65dfd87db,84f6b716958d4450a87b64ca7aaf3a0e,a15f8cd697c24877b36d421a5e6f49d1,,1
f896ca451cd44feda9cfa0ec7381cc4c,golden_rill,741dd6af0c9a40ab92cea86f348453cc,8753ada4731748dda30a1d8f8d18f72b,607940c4d0504f0dbc8ee16efa1fd8fd,8753ada4731748dda30a1d8f8d18f72b,f896ca451cd44feda9cfa0ec7381cc4c,,1
pocky_94874b2212cf4ebdb6fa45a6e7b7cd25,void,pocky_94bb1225c1d2499d839541927cf29a29,pocky_153b27737f8b4c1c9dfa44e38d0f2e96,pocky_eb08864e13324403bb1e7743040972e9,pocky_9fe7f11c79f64eff9c38bf8459e053e8,pocky_94874b2212cf4ebdb6fa45a6e7b7cd25,,1
2672ff811e53475ead332b770be8def0,golden_rill,48980eec045e45358ef95450011e068e,15148aafc3cc49579cfb76445e01ec95,052b5ae81f8e4000a73e029b10d5acee,15148aafc3cc49579cfb76445e01ec95,2672ff811e53475ead332b770be8def0,,1
a58a01f72cf142a8a4946badecc2152a,golden_rill,5134c977a96a4768a0887c27cd4668c2,ee32751d21ff460b8366b949bf29136d,f8d29b4223a2492fbe0f6d2348ba645c,ee32751d21ff460b8366b949bf29136d,a58a01f72cf142a8a4946badecc2152a,,1
d81aaf9d68c14c3ea97a4cc276ac2f25,leafs,799634c8c945442e8b6f9b8a8b84ddd9,d8fb17a7345b4b5e8d2949176553521f,6f9dff6563734a929cd32ce7718b5785,96cac5c566b74c269c58a7931b79345f,d81aaf9d68c14c3ea97a4cc276ac2f25,,1
f0a829741c6d45e287d6df01e494326b,golden_rill,147b59d4dd254963baa0d2b23a2d4157,c519dc2faa0f45fc8dcca67dc7eaf55c,a175f0a2a36041c091d6f0ebde053d5e,c519dc2faa0f45fc8dcca67dc7eaf55c,f0a829741c6d45e287d6df01e494326b,,1
bd2d7f2251c94228926d950d0fbd582e,golden_rill,a0445e2733024b078559f29e3abaaab1,wanderer,b9b6e3ad5d4f4fabafb0a43c938f4c98,wanderer,bd2d7f2251c94228926d950d0fbd582e,,1
c1678549b6f2457e87612b30f8aeed42,golden_rill,cadab9479a654705a4fe5aa71f6c2562,lurkroom_2e4e48eed24040248aa616a31d408369_e1a48431d4cc4f199877cd2587bfc247,a6317c1b04ee43e6badfe8b02a1cc492,lurkroom_2e4e48eed24040248aa616a31d408369_e1a48431d4cc4f199877cd2587bfc247,c1678549b6f2457e87612b30f8aeed42,,1
935ea2a4f1704b11b781aa7602b57ab4,grass,0975df3f658f4c2bba9244bf3e4f7615,1c03d1a9ce314ef9956dfcf42a26f166,191292e0732b46b08c750a1890d461e4,b88565f12c724ce8bee3f6a528b2c795,935ea2a4f1704b11b781aa7602b57ab4,,1
b7dbcfe60c114b5f81fb78ff45b07ef6,golden_rill,08303223f3d84e05a7a1605d1f6f663b,24600848590f49a089cfd1b936060735,7c50fa2f3dba46019e53e1a49e54420e,24600848590f49a089cfd1b936060735,b7dbcfe60c114b5f81fb78ff45b07ef6,,1
pocky_42d18f16c77f4e2bbb79b025950c16fa,void,pocky_41014e9bcd8d494fb20c636180b8e05d,pocky_5c1d618dfe844256b64ad9dae5f7ecf9,pocky_6ea6ceccb935401e9520e9cd96495c87,3e9eafce9a474416b48a94dfb1adf723,pocky_42d18f16c77f4e2bbb79b025950c16fa,,1
b8a50552be7f422180113562d10d4a63,golden_rill,96db1ba6daa3490aa8fff98baad61065,lurkroom_5a6d22348d71457eb3703f25f3a92b18_873108c62c0b4f87a2c0bec7f2aa4e9c,30c2b942f89842f08b828e84cb8bdb80,lurkroom_5a6d22348d71457eb3703f25f3a92b18_873108c62c0b4f87a2c0bec7f2aa4e9c,b8a50552be7f422180113562d10d4a63,,1
pocky_5a83aceedeb14df19ca602e8484541bd,void,pocky_8dd9a6302f274442a9dbe1bc6d3043d0,pocky_02e7aa48a3b843d9aa09b4c010827a69,pocky_15cc92e672a542c698f91c313681b2d7,pocky_9ff7fc3e72ab4b34b57da3604efc94aa,pocky_5a83aceedeb14df19ca602e8484541bd,,1
50d9b0f1a5354d159b56b9ac34503c6b,rill,27a88b9a15ab4445b55d54f526b3d592,c78b618d39c34c158ec421137442404a,0ec5b373d55e4497b4353603c9bcb7ae,c78b618d39c34c158ec421137442404a,50d9b0f1a5354d159b56b9ac34503c6b,,1
01f56e7d985245918bc61beddb7b6e9f,darkness,fd0d3061bceb453b90492d080537b3dc,411314d128f1432f8e7f4ba86bf66f03,dc8a9af3f51a4f7295b2d7f539a83889,49da376c20ff4756b52ed9b4a6ccd186,01f56e7d985245918bc61beddb7b6e9f,,1
fc302ffbc9874e839187dbd5d1851b0a,brick,7e6608c507e243ab9ae741a71797b239,f45940c048fe470f972b3195f049af5e,766fa34e374c41cc8a3b5470e2810da3,0c0d928a54e64109836b9466a3c8f465,fc302ffbc9874e839187dbd5d1851b0a,tut ro robo,1
lurkroom_6c9a9dc3f2854103a18a00908a44906b_682800bdba6d4c71a49cf81f4d9d0ceb,stone,lurkroom_6c9a9dc3f2854103a18a00908a44906b_ffe8a94f799f4530bd3564d9d1db75a7,lurkroom_6c9a9dc3f2854103a18a00908a44906b_682800bdba6d4c71a49cf81f4d9d0ceb,lurkroom_6c9a9dc3f2854103a18a00908a44906b_4892502cdb9d4adf908f55fb7cb43677,lurkroom_6c9a9dc3f2854103a18a00908a44906b_6c9a9dc3f2854103a18a00908a44906b_lurker,lurkroom_6c9a9dc3f2854103a18a00908a44906b_682800bdba6d4c71a49cf81f4d9d0ceb,,1
733a6c4527d845d18ecb679c296be8f3,golden_rill,8841c13952c647e88a9b055ee7aa6afd,de9f4d23934b4e8dad08196dc06d6ec8,4f5f9d7612de44eda2b1acd5207e9515,de9f4d23934b4e8dad08196dc06d6ec8,733a6c4527d845d18ecb679c296be8f3,,1
088e6fad311547bf8996f0c5a1c9edf8,stone,b5ed6842f8134230888759293cde7a11,eed798e3da8f46d7903d70ce3b0328df,e656a9bbde8c476f805ce8032f530741,2f72c5db580d49ee8fdc18fc3dee587b,088e6fad311547bf8996f0c5a1c9edf8,,1
623fdc2029774323a162b3cd099ad517,golden_rill,5ce7a4a272134fc0992e2cb10009840d,64fcfb7daabc422685c68e1f3bc5a2de,7f2f7ef9f64f46cf8fa3d1e83fdce947,64fcfb7daabc422685c68e1f3bc5a2de,623fdc2029774323a162b3cd099ad517,,1
07fefc7db4d9431aaf2c2616d0913d4f,letter_e,f3aaed36f3354e2885e79901dc36c6c3,aedd461a1c3743bea4abffa95032daee,fd9ecb341b0a497098ddc5c7a1fb2170,4595389a0169413c8f8b0a28631b51da,07fefc7db4d9431aaf2c2616d0913d4f,,1
9ebd926a84194746ad44c31f333ad32f_e1ef712544474a34830575834cee4ea8,void,9ebd926a84194746ad44c31f333ad32f_bb5b7017814b4c3db03373a5b01ae659,9ebd926a84194746ad44c31f333ad32f_c2ffcf3513d84d7c8fb8bb315e1d4a31,9ebd926a84194746ad44c31f333ad32f_22d1c072a74b4d83a42837999fd5c24b,9ebd926a84194746ad44c31f333ad32f_e1ef712544474a34830575834cee4ea8,9ebd926a84194746ad44c31f333ad32f_e1ef712544474a34830575834cee4ea8,,1
18746571dc964adba18f7ddd2be57108,grass,64267db57cbd4c85a17ec6e645462ea3,2884bad46e9b45828e891d708e602a4a,62d0e9134da74b40b1e28563b84d0035,9178a222a27f4e0399825a5d09946157,18746571dc964adba18f7ddd2be57108,,1
03b0385ee96441aa972e27b2e21f9d9d,darkness,6f831ace795f4f2e97749b1201c24ffc,683f39ca61c1477c83cff13c25790898,b5e8f62df1214fbd92a24e2a4b62dd97,d204778f2c0e44cb8d9d9807b388eca0,03b0385ee96441aa972e27b2e21f9d9d,,1
0c0267658d8649568ef4477aa0469600,stone,6461b6631b014ba08cc9d6d0bc47e997,23729e230cb942a28831ca62566a59e6,ed007dcb6a06467c81aecf1252a1a086,43cd91e653a8419cb86c3b97c1eb2d5f,0c0267658d8649568ef4477aa0469600,,1
70e40454b8ab422689ff79f8b8533659,golden_rill,b5b6851632ab4062b0c08e7740e79374,79d248144d2741ff90c93f32ca9c0751,8ebef705ccb042d5ae613e9e94f08843,79d248144d2741ff90c93f32ca9c0751,70e40454b8ab422689ff79f8b8533659,,1
7cb3ae14aff04a5a9aa294b14bd3c891,golden_rill,18fdb622989441fe80264afc463a9ccf,d5b77052eb55417eb6acce4c57e61258,781b1087022d4c06b7df604a4a2b61ed,d5b77052eb55417eb6acce4c57e61258,7cb3ae14aff04a5a9aa294b14bd3c891,,1
e9e5f67037914d2da0b9a06d57346035,golden_rill,5dd4cd0915df4abf9f8299951e4ed307,0cb6e1a996684ee1a214e6735f2c93c5,134e2c75a863457b85dfabcf974c736f,0cb6e1a996684ee1a214e6735f2c93c5,e9e5f67037914d2da0b9a06d57346035,,1
25e53df7d1434d62b003482376e7f021,grass,61c9d5f6585243d188739daa9278cde9,e2af468f567740ffb1d970bd4d74ce6e,797cf37dcf2b41a9908a2f8265ad8507,10a0f4f7acc947b7b8aae98fd2ea28f8,25e53df7d1434d62b003482376e7f021,,1
a6f1b8892fc84329a833fe3afebcd9cc,golden_rill,c23567b5c8934328b6f79df5df0bfbc6,08c83913f620461ba0450468cea2678a_5e6dbcc94cc84a1ba23d7226f6a60ee9,728d3682833344159afc9b376e8d44cc,08c83913f620461ba0450468cea2678a_5e6dbcc94cc84a1ba23d7226f6a60ee9,a6f1b8892fc84329a833fe3afebcd9cc,,1
bdb7d5849635409389c99721a1ead236,golden_rill,ef659c5c6cf74012bb8583c8ab5094a5,f5b43870f47b4bbeadc096bc1e7b5610,569a48aa013e470c814b37a38eb3b954,f5b43870f47b4bbeadc096bc1e7b5610,bdb7d5849635409389c99721a1ead236,,1
84f43467c6bb4a3aa89a71cfb6f37358,golden_rill,2ef2e3def73648cba53cca026229e9b9,pocky_29bbfe0d151f46acaacb5673f42cec65,aa5ae21c3bc44a22b790741f61bd7100,pocky_29bbfe0d151f46acaacb5673f42cec65,84f43467c6bb4a3aa89a71cfb6f37358,,1
72d26a418bd342388eeb770fef0c9e3c,golden_rill,17778de41bff473db453244c49c826f6,d5b5703f1716490589c6c4a36b321ca4,6816d3204a204d3e8b109c925beff376,d5b5703f1716490589c6c4a36b321ca4,72d26a418bd342388eeb770fef0c9e3c,,1
1eac9563297c49a0b3c9f8f124864e6b,feathers,4e00a4bb9e484d30b9a3fb30ecb116c7,29aa03acc46f4389930a666ca611f20f,9c2a3dfc8a4f4887b3998ab13748379a,c9582afe5603441cbb5743727ef7eb4a,1eac9563297c49a0b3c9f8f124864e6b,,1
68c6a05567f24b7c82f39c93cf2231ff,golden_rill,264e035add1844b8b73fc85a3d4dbf1c,fa9e7b52cd25427b9924705c73a26335,7a955a4b4ac143ea8b511cc9bbf2cf3b,fa9e7b52cd25427b9924705c73a26335,68c6a05567f24b7c82f39c93cf2231ff,,1
0f438ff30c924ff4a65b3569ddb42bb4,golden_rill,7fc31866eec5464591de68c5b1848690,bdaab5e541f54e0194cdcd1897a64932,bcf5c90caa934e17acc9039e3bb5521b,bdaab5e541f54e0194cdcd1897a64932,0f438ff30c924ff4a65b3569ddb42bb4,,1
pocky,void,7cff61830a6740c7a8fc1e5c4cf0a48b,c555bdaabacf4729b7cc62c57e0baf68,22a8cf070a104925a06776abe6e8230f,3e9eafce9a474416b48a94dfb1adf723,pocky,,1
af42d6d0d4f3435cbb45b8ae025bd3e3,grass,6f4072e245b44b78887a8ca5fbdb671e,ffbeb22313e24224a89eaac4fa4e4f9d,2b79d54e76044a839d916522411e3cda,29b7a2385817494a8077ddade538bd35,af42d6d0d4f3435cbb45b8ae025bd3e3,,1
656a9a1df9af4dc0b2feb9e66de5456a,golden_rill,08d5bcab3053410e938ce90ca4c451cc,28391fb675734347ada6f3632aea34bd,fe7628d7dc764fdd8b5eb3d69839bb8c,28391fb675734347ada6f3632aea34bd,656a9a1df9af4dc0b2feb9e66de5456a,,1
1c848b3c638e4c588c3fb102811f56ac,golden_rill,831325354bdf4231a073c1520154123b,955a9fb9b8374474986e7e27d8916e61,41d1a0b24a7c49b8b7a33953bae2a85f,955a9fb9b8374474986e7e27d8916e61,1c848b3c638e4c588c3fb102811f56ac,,1
lurkroom_2e4e48eed24040248aa616a31d408369_2e4e48eed24040248aa616a31d408369_lurker,golden_rill_rider,lurkroom_2e4e48eed24040248aa616a31d408369_a6ad1a5d34f747218ec609cbfd3fb2f8,lurkroom_2e4e48eed24040248aa616a31d408369_8412cd0443594303a92f8b419368b23d,lurkroom_2e4e48eed24040248aa616a31d408369_e1a48431d4cc4f199877cd2587bfc247,lurkroom_2e4e48eed24040248aa616a31d408369_7aa0f65891f1492abb92ba4728bcf61a,lurkroom_2e4e48eed24040248aa616a31d408369_2e4e48eed24040248aa616a31d408369_lurker,ibi wowo ema tut wowo wo/ ibi rorowo roro beh wo roro,0.25
3d4badddf85e487ebe2f0816a49656db,darkness,8e4763118681400faae251ffc62b58c0,3d4badddf85e487ebe2f0816a49656db,f53df68a708b47c7a1e2669edf58ebaf,9f3da6424dda433bbcf4af2b7fb0aa5a,3d4badddf85e487ebe2f0816a49656db,,1
be1075d1e9c74b598326860b04c501f5,grass,3567b6a9ecf64c36aede58bc37caffed,0cc9d250971b40db855aeab74b4741d1,be1075d1e9c74b598326860b04c501f5,7c34e87f86c643f8a0e26c4603fc3865,be1075d1e9c74b598326860b04c501f5,,1
caa3055274774b80bc8c53c9a37b5a7a,darkness,c6163bd812904ee28254821475aed9aa,e0935e0d91c647ee8b061c8277853385,fb9f6057a95f47229389615b65c9d043,d339f78dd3834702a0c3c485d48c8585,caa3055274774b80bc8c53c9a37b5a7a,,1
f3c1c3e24b574259ba47a0ca861f3de8,golden_rill,d5cabff614a1480f9c95b5e23cb72837,pocky_b005ea2ef7e84d96bfc084a9aa7cd794,2fdf2f26f86a44b885e45791d540789a,pocky_b005ea2ef7e84d96bfc084a9aa7cd794,f3c1c3e24b574259ba47a0ca861f3de8,,1
256edb58839448089cc3694d11cd690e,void,a01f0c8d9b8c47f89a7e63f25f594b4f,775fbfdef5c04686af470371e2e6f925,bcfa627a5dc8448cb75e6c3f152a7ecc,256edb58839448089cc3694d11cd690e,256edb58839448089cc3694d11cd690e,,1
73825c69087740b39f635260a3768883,stone,a131e95f4b7e4111beb3ede5d5f2578a,b374eca1b68540929b0387af58e5315c,c7d637bfecd845cda8aa025c896b203e,326ad7017cb944aaac421525bed323b1,73825c69087740b39f635260a3768883,,1
4af706eeac87438bb9da635705dbf923,golden_rill,fea056a640d040c7b9865a6fdd47ff03,28b346b952e843a89c3572b79454d1a9_659ac8f63cd24f37938ec6b0b4242a1b,4d75c04dd1d248a1af0270a716761f11,28b346b952e843a89c3572b79454d1a9_659ac8f63cd24f37938ec6b0b4242a1b,4af706eeac87438bb9da635705dbf923,,1
9078928960a94324bedf08d62bf39fde,grass,461ad956758e41098cba5abc78379f7b,7efcacf8515947caa459e2bec9ea6e8a,9115a4e881304ed8be5a78971a678e5d,6b789cd23dbf40a39781669d961678cd,9078928960a94324bedf08d62bf39fde,,1
be129e2e164e4193aa1d9a2ac2d2473a,golden_rill,22f519bd3f0045b39300920e19636b67,b0b79908a3124162b9233db6f95c0fce,4237b16a4bd14c50901c4671ec6b2e06,b0b79908a3124162b9233db6f95c0fce,be129e2e164e4193aa1d9a2ac2d2473a,,1
b1a1869436334c53a97509f6f66fce89,golden_rill,de9a559f3ea44fbbb02fa679307c94da,337f6188f2f04ab481592ffa75e08efc_c2caa658215540cf9d1ee3766515288e,989c5c02acc04401b047341b17cf07fe,337f6188f2f04ab481592ffa75e08efc_c2caa658215540cf9d1ee3766515288e,b1a1869436334c53a97509f6f66fce89,,1
b5965875027641e2b7885dc0600f78a8,golden_rill,277ba2d8ca5f46c2904d46e790f79bab,0a282cce792a4cb888fba6592ca20a97,efdffa7c9aa94413a1ba8fc6373903dc,0a282cce792a4cb888fba6592ca20a97,b5965875027641e2b7885dc0600f78a8,,1
daa00def9e594ff4ac6e25379656bff0,golden_rill,4308d0eaed8b4e9386e34abab87470c3,469f75e052f244f6a7aa718053d889fe_f20daf729d044c99933347ad72807a81,21fe48d616d040e7b2216861902be0ba,469f75e052f244f6a7aa718053d889fe_f20daf729d044c99933347ad72807a81,daa00def9e594ff4ac6e25379656bff0,,1
7688c2461eb74c2bb9f5b42530b2f5b3,golden_rill,85c9e023a0fe407d8d4a70efe06f91a7,6b3262abf386422682b4843752a01650,40598698283d4f91b6204877580e8c44,6b3262abf386422682b4843752a01650,7688c2461eb74c2bb9f5b42530b2f5b3,,1
760e0d3d88724dab9f80631a6ba6c684,golden_rill,8a85477117a2427eaa0176f3fdb181b0,4a5afc45ac2544afa71a0949438093f3,2293e70b3376454f84dbbb1da5bfa8e9,4a5afc45ac2544afa71a0949438093f3,760e0d3d88724dab9f80631a6ba6c684,,1
f1e3fd776d7044ee94f8a35cbd3036e7,rill,39bec0c37df7448eb88daed48bcb0058,2deac62165e449e89c27b05990f64618,176f90bebd414cc6b58467cd13f5d739,2deac62165e449e89c27b05990f64618,f1e3fd776d7044ee94f8a35cbd3036e7,,1
ef6446e55ea641cf91a924e03b79c96a,golden_rill,cf6a3f4555b841ffbedfae800ad7295c,ecf68473aa6d4593a804898ced367a88,a3ce78e1d25747e9b8cbee4d6edf6fab,ecf68473aa6d4593a804898ced367a88,ef6446e55ea641cf91a924e03b79c96a,,1
ab8350260a1e4102980aa7061e6f0351,golden_rill,ccb14fea1f324c80bea1c082fdaf012a,8ab1608caf7342ee8f1b67363b519463,d16a65d848f945b8904d5f75e260571c,8ab1608caf7342ee8f1b67363b519463,ab8350260a1e4102980aa7061e6f0351,,1
4f1679838d2f45729bef419cc3642515,purple,92af3ca45f234e19bef80e20eaf3ad21,5767b270a69f4ad5b99e1167d91bbdbd,7286cf42e10b4abb954f099914b7d1bd,47a79c8a00db41a79ecf4b05470d6dbf,4f1679838d2f45729bef419cc3642515,,1
tree_1_607ddd52ac2f4eba8fd45b0de21178fd,cobble,tree_1_43b61b25ff7b480eb286008f4296e143,tree_1_4fa8e29a3cf14554ac177a25cca3113b,tree_1_e5e943d2929547b6b2f2849564c8207f,1eba3a47a216460fa4bcddd1bd9552c8,tree_1_607ddd52ac2f4eba8fd45b0de21178fd,,1
9ecd09a6721d46998a504dd865fadf2c,golden_rill,ff65c5a68ea34b71986f9323b9d9e867,20d92bd071bd402694f87e29e8b786a1,eca108de287442cead0a8cdaea5e7274,20d92bd071bd402694f87e29e8b786a1,9ecd09a6721d46998a504dd865fadf2c,,1
2f5dd8332e614f128fd5ddf9290d9f30,golden_rill,45ea8cc34c8a4ed498277015633449c1,d4260882f9f94ee2ba5b59c2a074c216,f3b856dee3fb488f8979b77aaed5f308,d4260882f9f94ee2ba5b59c2a074c216,2f5dd8332e614f128fd5ddf9290d9f30,,1
702c957516a04856bf660789d708848b,golden_rill,645dbc8667884e54835a06a3d4ecdb75,915585719f534db1a181a1df53bc88e6,9aa97eb723b148a395719b9a36322af6,915585719f534db1a181a1df53bc88e6,702c957516a04856bf660789d708848b,,1
de1b3abf8bed4c6bbfbc1b111b0bdad1,golden_rill,2babea0fad124ed9a02f28e5d1495f69,797cf37dcf2b41a9908a2f8265ad8507,62a03cc8a6df4a368dc211b19f1c5e4a,797cf37dcf2b41a9908a2f8265ad8507,de1b3abf8bed4c6bbfbc1b111b0bdad1,,1
6267fe00c68444829016e7151029208e,arch,4ec717bbc455457daa56c74f272629dd,ce5941098782446a895b093de4d6683a,e5da5f1fe07b41adbf4a499c183a90b9,edcf09df8dec4391a02602f7cee4aa8b,6267fe00c68444829016e7151029208e,,1
5814faf8b201434fa609dd63fafd8632,golden_rill,700c156e7bbd44948f1acdbeef46205e,a40a2fcf8c874256beb7f9ddd66b26e4,9be3bfcc970b40d1892f54ed7caa18eb,a40a2fcf8c874256beb7f9ddd66b26e4,5814faf8b201434fa609dd63fafd8632,,1
